,Shape,Carat Weight,Color,Clarity,Cut,Certification,Depth %,Table %,Polish,Symmetry,Cut Grade,Measurements,Length to Width,Girdle,Culet,Fluorescence,Stock Number,Price
4825,Round,0.50 ct.,F,VS2,Excellent,GIA,64.1 %,58 %,Excellent,Very Good,Very Good,4.92x4.98x3.17 mm,1.01,n/a,n/a,None,D113680164,"$1,527"
4826,Round,0.50 ct.,G,VS1,Super Ideal,GIA,59.9 %,59 %,Excellent,Excellent,Excellent,5.14x5.16x3.08 mm,1.00,Medium - Sl. Thick,None,Faint,D113693734,"$1,527"
4827,Round,0.50 ct.,G,VS2,Excellent,GIA,64.2 %,59 %,Excellent,Excellent,Very Good,4.95x4.98x3.19 mm,1.01,Sl. Thick - Thick,None,None,D113847327,"$1,527"
4828,Round,0.70 ct.,H,SI2,Excellent,GIA,64.8 %,56 %,Excellent,Excellent,Very Good,5.55x5.59x3.61 mm,1.01,Sl. Thick - Thick,None,Medium,D112801632,"$1,528"
4829,Round,0.50 ct.,E,VS2,Very Good,GIA,64.9 %,58 %,Excellent,Very Good,Very Good,4.91x4.99x3.21 mm,1.02,n/a,n/a,None,D113327461,"$1,528"
4830,Round,0.50 ct.,H,VS2,Excellent,GIA,64.6 %,56 %,Excellent,Excellent,Very Good,4.96x4.99x3.21 mm,1.01,Medium - Thick,n/a,None,D113418362,"$1,528"
4831,Round,0.51 ct.,F,SI1,Super Ideal,GIA,60.9 %,58 %,Excellent,Excellent,Excellent,5.18x5.20x3.16 mm,1.00,Medium,None,None,D113522963,"$1,525"
4832,Round,0.50 ct.,G,VS2,Super Ideal,GIA,60.5 %,60 %,Excellent,Excellent,Excellent,5.11x5.14x3.1 mm,1.01,Sl. Thick,n/a,Faint,D113585882,"$1,528"
4833,Round,0.53 ct.,G,SI1,Ideal,GIA,61.2 %,61 %,Excellent,Excellent,Excellent,5.20x5.22x3.19 mm,1.00,Medium - Sl. Thick,None,None,D113670919,"$1,528"
4834,Round,0.55 ct.,H,SI1,Super Ideal,GIA,61.9 %,57 %,Excellent,Excellent,Excellent,5.25 x 5.26 x 3.25 mm,1.00,n/a,None,None,D113687147,"$1,528"
4835,Round,0.50 ct.,G,VS1,Ideal,GIA,64.0 %,56 %,Excellent,Excellent,Very Good,4.95x4.98x3.18 mm,1.01,n/a,n/a,None,D113749011,"$1,528"
4836,Round,0.50 ct.,H,VS1,Ideal,GIA,62.8 %,60 %,Excellent,Very Good,Very Good,5.06x5.09x3.18 mm,1.01,Medium - Sl. Thick,None,None,D113846000,"$1,528"
4837,Round,0.50 ct.,H,VS1,Super Ideal,GIA,62.7 %,58 %,Excellent,Excellent,Excellent,5.05x5.08x3.18 mm,1.01,Thin - Sl. Thick,None,Medium,D113847204,"$1,528"
4838,Round,0.50 ct.,F,VS2,Ideal,GIA,59.8 %,61 %,Very Good,Excellent,Excellent,5.13x5.15x3.07 mm,1.00,n/a,None,Faint,D112246544,"$1,529"
4839,Round,0.45 ct.,E,IF,Super Ideal,GIA,60.4 %,59 %,Excellent,Excellent,Excellent,4.95 x 4.98 x 3.00 mm,1.01,n/a,None,None,D112353781,"$1,529"
4840,Round,0.50 ct.,F,VS2,Super Ideal,GIA,59.9 %,60 %,Excellent,Excellent,Excellent,5.13x5.15x3.08 mm,1.00,n/a,None,Faint,D112973086,"$1,529"
4841,Round,0.50 ct.,E,VS1,Ideal,GIA,63.2 %,56 %,Excellent,Very Good,Excellent,5.01x5.08x3.19 mm,1.01,Medium - Sl. Thick,n/a,Faint,D113255113,"$1,529"
4842,Round,0.50 ct.,G,VVS2,Ideal,GIA,60.9 %,60 %,Very Good,Very Good,Excellent,5.09x5.07x3.1 mm,1.00,Thin - Sl. Thick,n/a,None,D113415130,"$1,529"
4843,Round,0.50 ct.,E,VS1,Very Good,GIA,64.2 %,58 %,Very Good,Very Good,Very Good,4.89x4.95x3.16 mm,1.01,Sl. Thick - Thick,None,None,D113555985,"$1,529"
4844,Round,0.50 ct.,H,VVS2,Super Ideal,GIA,61.8 %,59 %,Very Good,Excellent,Excellent,5.1x5.07x3.14 mm,1.01,Medium - Sl. Thick,n/a,None,D113613901,"$1,529"
4845,Round,0.50 ct.,G,VS2,Super Ideal,GIA,62.0 %,59 %,Excellent,Excellent,Excellent,5.05x5.09x3.14 mm,1.01,Medium - Sl. Thick,None,Faint,D113631887,"$1,529"
4846,Round,0.50 ct.,E,VS1,Excellent,GIA,64.3 %,58 %,Excellent,Very Good,Very Good,4.91x4.98x3.18 mm,1.01,n/a,n/a,None,D113680490,"$1,529"
4847,Round,0.50 ct.,H,VS1,Super Ideal,GIA,62.6 %,56 %,Excellent,Excellent,Excellent,5.06x5.08x3.17 mm,1.00,Medium - Sl. Thick,None,Medium,D113693740,"$1,529"
4848,Round,0.50 ct.,F,VVS2,Excellent,GIA,64.3 %,57 %,Excellent,Very Good,Very Good,4.95x4.98x3.2 mm,1.01,n/a,n/a,None,D113707020,"$1,529"
4849,Round,0.72 ct.,K,IF,Super Ideal,GIA,63.2 %,56 %,Excellent,Excellent,Excellent,5.68x5.71x3.6 mm,1.01,Sl. Thick,None,Faint,D112636147,"$1,530"
4850,Round,0.51 ct.,I,IF,Super Ideal,GIA,59.6 %,60 %,Excellent,Excellent,Excellent,5.2x5.24x3.11 mm,1.01,n/a,n/a,None,D113287901,"$1,530"
4851,Round,0.59 ct.,I,VS2,Super Ideal,GIA,59.7 %,59 %,Excellent,Excellent,Excellent,5.44x5.47x3.26 mm,1.01,Thin - Sl. Thick,None,None,D113392994,"$1,530"
4852,Round,0.70 ct.,G,SI2,Very Good,GIA,64.9 %,57 %,Excellent,Very Good,Very Good,5.55x5.48x3.58 mm,1.01,Medium - Thick,None,None,D113544463,"$1,530"
4853,Round,0.50 ct.,F,VVS2,Excellent,GIA,64.3 %,59 %,Excellent,Excellent,Very Good,4.95x4.99x3.19 mm,1.01,n/a,n/a,None,D113604813,"$1,530"
4854,Round,0.50 ct.,D,VS1,Ideal,GIA,63.2 %,55 %,Excellent,Excellent,Very Good,5.03x5.01x3.17 mm,1.00,Sl. Thick,n/a,Faint,D113628530,"$1,530"
4855,Round,0.53 ct.,G,VS1,Super Ideal,GIA,62.2 %,58 %,Excellent,Excellent,Excellent,5.17x5.19x3.22 mm,1.00,n/a,None,Faint,D113651517,"$1,530"
4856,Round,0.50 ct.,E,VS2,Ideal,GIA,63.4 %,58 %,Excellent,Very Good,Very Good,4.99x5.04x3.18 mm,1.01,Medium - Thick,None,None,D113695082,"$1,530"
4857,Round,0.50 ct.,E,VS1,Excellent,GIA,64.4 %,56 %,Excellent,Excellent,Very Good,4.93x4.96x3.18 mm,1.01,Sl. Thick - Thick,None,None,D113786984,"$1,530"
4858,Round,0.50 ct.,G,SI1,Ideal,GIA,61.3 %,61 %,Excellent,Excellent,Excellent,5.05x5.08x3.11 mm,1.01,n/a,n/a,None,D113842922,"$1,530"
4859,Round,0.50 ct.,H,VVS2,Excellent,GIA,64.1 %,56 %,Excellent,Very Good,Very Good,4.96x5x3.19 mm,1.01,Sl. Thick - Thick,None,Faint,D112880614,"$1,531"
4860,Round,0.50 ct.,G,VS1,Super Ideal,GIA,59.6 %,59 %,Excellent,Very Good,Excellent,5.13x5.18x3.07 mm,1.01,Medium - Sl. Thick,n/a,None,D113461216,"$1,531"
4861,Round,0.56 ct.,I,VS2,Super Ideal,GIA,62.6 %,56 %,Excellent,Excellent,Excellent,5.27x5.30x3.31 mm,1.01,Medium - Sl. Thick,None,None,D113571348,"$1,531"
4862,Round,0.50 ct.,H,VS1,Ideal,GIA,63.4 %,59 %,Excellent,Very Good,Very Good,4.97x5.03x3.17 mm,1.01,Sl. Thick - Thick,None,None,D113696239,"$1,531"
4863,Round,0.50 ct.,D,VS1,Super Ideal,GIA,61.6 %,59 %,Excellent,Excellent,Excellent,5.09 x 5.10 x 3.14 mm,1.00,n/a,None,Medium,D113839226,"$1,531"
4864,Round,0.50 ct.,H,VS2,Super Ideal,GIA,60.5 %,57 %,Excellent,Excellent,Very Good,5.10x5.13x3.10 mm,1.01,Medium - Sl. Thick,None,None,D112807583,"$1,532"
4865,Round,0.54 ct.,H,VS2,Super Ideal,GIA,62.9 %,57 %,Excellent,Excellent,Excellent,5.16x5.19x3.26 mm,1.01,n/a,None,Faint,D112855251,"$1,532"
4866,Round,0.50 ct.,F,VVS2,Excellent,GIA,64.8 %,58 %,Excellent,Excellent,Very Good,4.91x4.95x3.2 mm,1.01,Sl. Thick - Thick,None,Faint,D113116706,"$1,532"
4867,Round,0.52 ct.,F,VS1,Ideal,GIA,61.8 %,61 %,Excellent,Excellent,Excellent,5.14x5.17x3.18 mm,1.01,n/a,None,Faint,D113405675,"$1,532"
4868,Round,0.50 ct.,E,SI1,Super Ideal,GIA,62.5 %,60 %,Excellent,Excellent,Excellent,5.06x5.09x3.17 mm,1.01,Medium - Sl. Thick,n/a,None,D113418277,"$1,532"
4869,Round,0.50 ct.,D,VS2,Excellent,GIA,61.2 %,62 %,Excellent,Very Good,Very Good,5.06x5.11x3.11 mm,1.01,n/a,n/a,None,D113433662,"$1,532"
4870,Round,0.71 ct.,G,SI2,Very Good,GIA,64.8 %,56 %,Very Good,Very Good,Very Good,5.58x5.51x3.59 mm,1.01,Sl. Thick - Thick,None,None,D113544559,"$1,532"
4871,Round,0.50 ct.,E,VS1,Excellent,GIA,64.0 %,57 %,Very Good,Very Good,Very Good,4.95x4.98x3.18 mm,1.01,Sl. Thick - Thick,None,None,D113555880,"$1,532"
4872,Round,0.50 ct.,E,VS1,Excellent,GIA,64.3 %,56 %,Excellent,Very Good,Very Good,4.99x4.92x3.19 mm,1.01,Medium - Thick,None,None,D113557900,"$1,532"
4873,Round,0.50 ct.,H,VS1,Super Ideal,GIA,59.9 %,59 %,Excellent,Excellent,Excellent,5.12x5.15x3.08 mm,1.01,Medium - Sl. Thick,None,Faint,D113571217,"$1,532"
4874,Round,0.50 ct.,E,VS1,Very Good,GIA,64.6 %,56 %,Very Good,Very Good,Very Good,4.99x4.93x3.20 mm,1.01,Thick,None,None,D113617338,"$1,532"
4875,Round,0.51 ct.,D,VS1,Super Ideal,GIA,62.9 %,58 %,Excellent,Excellent,Excellent,5.04x5.08x3.18 mm,1.01,n/a,n/a,Medium,D113624877,"$1,532"
4876,Round,0.50 ct.,G,VS1,Super Ideal,GIA,62.9 %,56 %,Excellent,Very Good,Excellent,5.01x5.06x3.17 mm,1.01,Medium - Sl. Thick,None,None,D113632784,"$1,532"
4877,Round,0.50 ct.,E,VVS2,Excellent,GIA,64.0 %,56 %,Excellent,Very Good,Very Good,4.95x5.01x3.19 mm,1.01,n/a,n/a,None,D113649665,"$1,532"
4878,Round,0.50 ct.,E,VS1,Excellent,GIA,64.5 %,56 %,Excellent,Very Good,Very Good,4.92x4.97x3.19 mm,1.01,Medium - Thick,None,None,D113786830,"$1,532"
4879,Round,0.50 ct.,I,VVS2,Super Ideal,GIA,62.5 %,58 %,Excellent,Excellent,Excellent,5.05x5.08x3.17 mm,1.01,Medium - Sl. Thick,None,None,D113845923,"$1,532"
4880,Round,0.50 ct.,E,VS1,Excellent,GIA,64.4 %,55 %,Excellent,Very Good,Very Good,4.91x4.97x3.18 mm,1.01,Medium - Thick,None,Faint,D113116466,"$1,533"
4881,Round,0.50 ct.,D,VS1,Excellent,GIA,64.1 %,55 %,Excellent,Very Good,Very Good,4.95 x 5.01 x 3.19 mm,1.01,n/a,None,None,D113587721,"$1,533"
4882,Round,0.50 ct.,H,VS2,Ideal,GIA,63.3 %,55 %,Excellent,Very Good,Excellent,5.00x5.07x3.19 mm,1.01,Medium - Sl. Thick,None,None,D113846107,"$1,533"
4883,Round,0.52 ct.,G,VVS2,Super Ideal,GIA,62.8 %,57 %,Excellent,Excellent,Excellent,5.09x5.13x3.21 mm,1.01,Medium - Sl. Thick,n/a,Strong,D113433538,"$1,534"
4884,Round,0.50 ct.,G,VS1,Ideal,GIA,62.9 %,59 %,Excellent,Very Good,Very Good,4.97x5.02x3.14 mm,1.01,Medium - Thick,None,None,D113695045,"$1,534"
4885,Round,0.50 ct.,E,VVS2,Excellent,GIA,63.9 %,56 %,Excellent,Very Good,Very Good,4.94x5x3.18 mm,1.01,Sl. Thick - Thick,None,None,D113778662,"$1,534"
4886,Round,0.50 ct.,F,VVS2,Excellent,GIA,64.4 %,56 %,Excellent,Very Good,Very Good,4.91x4.97x3.19 mm,1.01,Sl. Thick - Thick,None,None,D113845902,"$1,534"
4887,Round,0.50 ct.,D,VS2,Super Ideal,GIA,62.4 %,58 %,Very Good,Excellent,Excellent,5.06 x 5.09 x 3.17 mm,1.01,n/a,None,Faint,D113391998,"$1,535"
4888,Round,0.60 ct.,D,SI2,Excellent,GIA,59.3 %,60 %,Very Good,Very Good,Very Good,5.45 x 5.48 x 3.24 mm,1.01,n/a,None,None,D113525085,"$1,535"
4889,Round,0.50 ct.,D,VS2,Very Good,GIA,64.3 %,57 %,Very Good,Very Good,Very Good,4.95 x 4.97 x 3.19 mm,1.00,n/a,None,None,D113629488,"$1,535"
4890,Round,0.50 ct.,H,VS1,Excellent,GIA,62.0 %,61 %,Very Good,Very Good,Very Good,5.03x5.08x3.14 mm,1.01,Sl. Thick - Thick,None,None,D113696226,"$1,535"
4891,Round,0.50 ct.,G,VVS1,Very Good,GIA,64.1 %,58 %,Very Good,Very Good,Very Good,4.93x5x3.18 mm,1.01,n/a,n/a,None,D113708227,"$1,535"
4892,Round,0.50 ct.,G,VVS1,Excellent,GIA,64.7 %,58 %,Excellent,Excellent,Very Good,4.95x4.97x3.21 mm,1.00,Medium - Thick,None,Faint,D112685100,"$1,536"
4893,Round,0.56 ct.,E,VS2,Super Ideal,GIA,61.8 %,58 %,Excellent,Excellent,Excellent,5.28x5.31x3.27 mm,1.01,n/a,n/a,Strong,D113395303,"$1,536"
4894,Round,0.53 ct.,H,VS2,Super Ideal,GIA,61.7 %,60 %,Excellent,Excellent,Excellent,5.16x5.18x3.19 mm,1.00,Sl. Thick,None,Medium,D113537302,"$1,536"
4895,Round,0.51 ct.,G,SI1,Super Ideal,GIA,62.0 %,56 %,Excellent,Excellent,Excellent,5.12x5.15x3.18 mm,1.01,Medium - Sl. Thick,None,None,D113694722,"$1,536"
4896,Round,0.50 ct.,E,VS1,Excellent,GIA,64.4 %,56 %,Excellent,Very Good,Very Good,4.92x4.99x3.19 mm,1.01,Sl. Thick - Thick,None,None,D112815197,"$1,537"
4897,Round,0.50 ct.,G,IF,Very Good,GIA,64.6 %,57 %,Excellent,Very Good,Very Good,4.93x4.97x3.2 mm,1.01,Sl. Thick - Thick,n/a,Faint,D113239691,"$1,537"
4898,Round,0.50 ct.,H,VVS2,Super Ideal,GIA,62.8 %,56 %,Excellent,Excellent,Excellent,5.04x5.07x3.17 mm,1.01,Medium - Sl. Thick,None,Faint,D113534105,"$1,537"
4899,Round,0.50 ct.,G,VVS1,Excellent,GIA,61.9 %,61 %,Excellent,Very Good,Very Good,4.97x5.04x3.1 mm,1.01,Thick,None,None,D113778900,"$1,537"
4900,Round,0.50 ct.,H,VS1,Very Good,GIA,64.7 %,55 %,Excellent,Very Good,Very Good,4.92x4.97x3.2 mm,1.01,n/a,n/a,None,D113842861,"$1,537"
4901,Round,0.51 ct.,E,SI1,Ideal,GIA,59.2 %,60 %,Excellent,Excellent,Excellent,5.23x5.21x3.09 mm,1.00,n/a,None,None,D112259587,"$1,538"
4902,Round,0.55 ct.,E,VS1,Super Ideal,GIA,60.8 %,59 %,Excellent,Excellent,Excellent,5.32 x 5.33 x 3.24 mm,1.00,n/a,None,Strong,D113587623,"$1,538"
4903,Round,0.50 ct.,F,VS1,Very Good,GIA,64.7 %,57 %,Excellent,Very Good,Very Good,4.94x5.01x3.22 mm,1.01,V. Thin - Sl. Thick,None,None,D113845955,"$1,538"
4904,Round,0.50 ct.,F,VS2,Super Ideal,GIA,62.3 %,59 %,Excellent,Excellent,Excellent,5.06 x 5.09 x 3.16 mm,1.01,n/a,None,Faint,D112769530,"$1,539"
4905,Round,0.52 ct.,E,VS1,Super Ideal,GIA,61.2 %,58 %,Excellent,Excellent,Excellent,5.16 x 5.19 x 3.17 mm,1.01,n/a,None,Medium,D112964308,"$1,539"
4906,Round,0.50 ct.,F,VS1,Very Good,GIA,58.5 %,63 %,Excellent,Very Good,Very Good,5.16x5.18x3.03 mm,1.00,Medium - Thick,None,None,D113116361,"$1,539"
4907,Round,0.50 ct.,I,IF,Super Ideal,GIA,61.3 %,59 %,Excellent,Excellent,Excellent,5.08x5.11x3.12 mm,1.01,n/a,None,None,D113283637,"$1,539"
4908,Round,0.50 ct.,I,IF,Super Ideal,GIA,61.3 %,58 %,Excellent,Excellent,Excellent,5.11x5.13x3.14 mm,1.00,Medium - Sl. Thick,n/a,None,D113505975,"$1,539"
4909,Round,0.56 ct.,I,VS1,Super Ideal,GIA,62.3 %,57 %,Excellent,Excellent,Excellent,5.27 x 5.31 x 3.29 mm,1.01,n/a,None,None,D113553189,"$1,539"
4910,Round,0.50 ct.,D,VVS2,Very Good,GIA,60.4 %,63 %,Excellent,Very Good,Very Good,5.05x5.07x3.06 mm,1.00,Medium - Thick,None,None,D113587149,"$1,539"
4911,Round,0.52 ct.,I,VVS1,Super Ideal,GIA,62.4 %,59 %,Excellent,Excellent,Excellent,5.11x5.14x3.2 mm,1.01,n/a,n/a,None,D113680602,"$1,539"
4912,Round,0.50 ct.,G,VVS1,Very Good,GIA,64.3 %,57 %,Very Good,Very Good,Very Good,4.93x4.97x3.18 mm,1.01,Thick,None,None,D113778293,"$1,539"
4913,Round,0.51 ct.,G,VS2,Super Ideal,GIA,61.5 %,59 %,Excellent,Excellent,Excellent,5.13x5.15x3.16 mm,1.00,n/a,None,Faint,D113199213,"$1,540"
4914,Round,0.70 ct.,J,SI1,Ideal,GIA,62.2 %,60 %,Excellent,Very Good,Excellent,5.69x5.61x3.52 mm,1.01,n/a,None,Faint,D113357274,"$1,540"
4915,Round,0.50 ct.,D,VS1,Excellent,GIA,63.9 %,59 %,Very Good,Very Good,Very Good,5.01 x 5.03 x 3.21 mm,1.00,n/a,None,Faint,D113548554,"$1,540"
4916,Round,0.50 ct.,G,VS1,Excellent,GIA,64.1 %,58 %,Excellent,Very Good,Very Good,4.93x4.97x3.18 mm,1.01,n/a,n/a,None,D113844759,"$1,540"
4917,Round,0.64 ct.,D,SI1,Excellent,GIA,64.4 %,59 %,Excellent,Very Good,Very Good,5.40 x 5.45 x 3.49 mm,1.01,n/a,None,Medium,D112735154,"$1,542"
4918,Round,0.50 ct.,E,VVS2,Super Ideal,GIA,63.5 %,57 %,Excellent,Excellent,Excellent,5.05x4.99x3.19 mm,1.01,n/a,None,Strong,D113489906,"$1,542"
4919,Round,0.51 ct.,F,VS1,Excellent,GIA,64.1 %,58 %,Very Good,Excellent,Very Good,4.96x4.99x3.19 mm,1.01,Sl. Thick - Thick,None,None,D113778694,"$1,542"
4920,Round,0.50 ct.,F,VS2,Super Ideal,GIA,62.6 %,58 %,Excellent,Very Good,Excellent,5.03x5.09x3.17 mm,1.01,Thin - Sl. Thick,n/a,None,D113847308,"$1,542"
4921,Round,0.50 ct.,H,VVS2,Very Good,GIA,64.6 %,58 %,Excellent,Very Good,Very Good,4.89x4.96x3.18 mm,1.01,Medium - Thick,None,None,D112879526,"$1,543"
4922,Round,0.52 ct.,G,SI1,Super Ideal,GIA,62.9 %,57 %,Excellent,Excellent,Excellent,5.10x5.13x3.22 mm,1.01,Medium - Sl. Thick,n/a,None,D113418344,"$1,543"
4923,Round,0.50 ct.,D,VS2,Super Ideal,GIA,62.3 %,58 %,Excellent,Excellent,Excellent,5.06x5.08x3.16 mm,1.00,Medium - Sl. Thick,None,Faint,D113449162,"$1,543"
4924,Round,0.50 ct.,F,VS1,Very Good,GIA,64.8 %,59 %,Excellent,Very Good,Very Good,4.95x4.88x3.18 mm,1.01,n/a,None,None,D113544697,"$1,543"
4925,Round,0.51 ct.,E,VS2,Excellent,GIA,64.4 %,58 %,Excellent,Very Good,Very Good,4.96x5.01x3.21 mm,1.01,n/a,n/a,None,D113680741,"$1,543"
4926,Round,0.54 ct.,D,SI1,Super Ideal,GIA,62.4 %,56 %,Excellent,Excellent,Excellent,5.22x5.19x3.25 mm,1.01,n/a,None,Faint,D112266230,"$1,544"
4927,Round,0.50 ct.,G,VS1,Excellent,GIA,64.5 %,55 %,Excellent,Very Good,Very Good,4.92 x 4.97 x 3.19 mm,1.01,n/a,None,None,D113490496,"$1,544"
4928,Round,0.57 ct.,E,VS2,Ideal,GIA,63.0 %,58 %,Very Good,Very Good,Excellent,5.25x5.3x3.32 mm,1.01,Thin - Sl. Thick,None,None,D113566070,"$1,544"
4929,Round,0.50 ct.,G,SI1,Super Ideal,GIA,61.2 %,60 %,Excellent,Excellent,Excellent,5.08x5.11x3.12 mm,1.01,Medium - Sl. Thick,n/a,None,D113840007,"$1,544"
4930,Round,0.50 ct.,G,SI1,Super Ideal,GIA,62.1 %,59 %,Excellent,Excellent,Excellent,5.05x5.07x3.14 mm,1.00,n/a,n/a,None,D113844153,"$1,544"
4931,Round,0.50 ct.,F,VVS1,Excellent,GIA,64.6 %,58 %,Excellent,Excellent,Very Good,4.96x4.91x3.19 mm,1.01,Sl. Thick - Thick,n/a,None,D113299571,"$1,545"
4932,Round,0.45 ct.,D,VS1,Super Ideal,GIA,59.3 %,59 %,Excellent,Excellent,Excellent,5.01 x 5.03 x 2.98 mm,1.00,n/a,None,None,D113670065,"$1,545"
4933,Round,0.82 ct.,K,VS2,Super Ideal,GIA,62.2 %,58 %,Very Good,Excellent,Excellent,5.96 x 5.98 x 3.71 mm,1.00,n/a,None,None,D110920575,"$1,546"
4934,Round,0.52 ct.,E,VS2,Ideal,GIA,61.7 %,61 %,Excellent,Excellent,Excellent,5.12x5.14x3.16 mm,1.00,Sl. Thick,None,Medium,D112656347,"$1,546"
4935,Round,0.80 ct.,J,SI1,Very Good,GIA,64.5 %,52 %,Excellent,Very Good,Very Good,5.77x5.85x3.75 mm,1.01,Sl. Thick - Thick,None,Medium,D112936916,"$1,546"
4936,Round,0.63 ct.,J,VVS2,Super Ideal,GIA,62.4 %,58 %,Excellent,Excellent,Excellent,5.46 x 5.48 x 3.41 mm,1.00,n/a,None,None,D112996096,"$1,546"
4937,Round,0.50 ct.,D,VS1,Excellent,GIA,64.0 %,60 %,Excellent,Very Good,Very Good,4.98x4.92x3.17 mm,1.01,Thick,n/a,None,D113413364,"$1,546"
4938,Round,0.52 ct.,H,VVS1,Super Ideal,GIA,62.3 %,58 %,Excellent,Excellent,Excellent,5.12x5.14x3.2 mm,1.00,Medium,n/a,Medium,D113467130,"$1,546"
4939,Round,0.50 ct.,D,VS1,Ideal,GIA,63.9 %,59 %,Excellent,Excellent,Very Good,5x4.97x3.18 mm,1.01,Sl. Thick - Thick,n/a,None,D113614124,"$1,546"
4940,Round,0.53 ct.,I,VVS1,Super Ideal,GIA,62.7 %,57 %,Excellent,Excellent,Excellent,5.12x5.16x3.22 mm,1.01,n/a,n/a,None,D113656746,"$1,546"
4941,Round,0.51 ct.,E,VVS2,Excellent,GIA,64.2 %,56 %,Excellent,Excellent,Very Good,4.97x5.02x3.2 mm,1.01,Sl. Thick - Thick,None,None,D113778741,"$1,546"
4942,Round,0.60 ct.,D,SI1,Super Ideal,GIA,63.3 %,56 %,Excellent,Excellent,Excellent,5.34x5.37x3.39 mm,1.01,n/a,None,Strong,D112959671,"$1,547"
4943,Round,0.70 ct.,K,VS2,Super Ideal,GIA,62.8 %,56 %,Excellent,Very Good,Excellent,5.64x5.69x3.55 mm,1.01,Thin - Sl. Thick,None,None,D113322173,"$1,547"
4944,Round,0.51 ct.,H,VVS1,Super Ideal,GIA,60.6 %,57 %,Excellent,Excellent,Excellent,5.17x5.19x3.14 mm,1.00,Medium - Sl. Thick,None,Faint,D113495101,"$1,547"
4945,Round,0.45 ct.,D,VVS1,Super Ideal,GIA,62.3 %,57 %,Excellent,Excellent,Excellent,4.88x4.9x3.05 mm,1.00,n/a,None,None,D113559632,"$1,547"
4946,Round,0.50 ct.,G,VVS2,Excellent,GIA,58.9 %,60 %,Excellent,Very Good,Very Good,5.15x5.20x3.05 mm,1.01,Medium - Sl. Thick,None,None,D113693689,"$1,547"
4947,Round,0.51 ct.,G,VVS2,Super Ideal,GIA,62.7 %,56 %,Excellent,Excellent,Excellent,5.11x5.13x3.21 mm,1.00,Medium - Sl. Thick,None,Medium,D113709725,"$1,547"
4948,Round,0.57 ct.,I,VS2,Super Ideal,GIA,62.9 %,56 %,Excellent,Excellent,Excellent,5.26x5.28x3.31 mm,1.00,n/a,n/a,None,D113844382,"$1,547"
4949,Round,0.50 ct.,H,VS1,Ideal,GIA,63.1 %,55 %,Excellent,Very Good,Very Good,5.00x5.05x3.17 mm,1.01,Sl. Thick - Ex. Thick,None,None,D112540876,"$1,549"
4950,Round,0.50 ct.,G,VVS1,Very Good,GIA,65.1 %,58 %,Excellent,Very Good,Very Good,4.9x4.95x3.2 mm,1.01,Sl. Thick - Thick,None,Faint,D113116703,"$1,549"
4951,Round,0.37 ct.,D,FL,Super Ideal,GIA,62.5 %,57 %,Excellent,Excellent,Excellent,4.6x4.58x2.87 mm,1.00,n/a,None,None,D113305168,"$1,549"
4952,Round,0.58 ct.,I,VVS2,Super Ideal,GIA,62.2 %,58 %,Excellent,Excellent,Excellent,5.31x5.34x3.31 mm,1.01,Medium - Sl. Thick,None,None,D113539094,"$1,549"
4953,Round,0.70 ct.,J,VS2,Ideal,GIA,59.5 %,61 %,Excellent,Excellent,Excellent,5.79x5.76x3.44 mm,1.01,n/a,None,Strong,D113630427,"$1,549"
4954,Round,0.50 ct.,F,VS1,Ideal,GIA,63.5 %,57 %,Excellent,Very Good,Very Good,4.99x4.94x3.15 mm,1.01,n/a,None,None,D113657681,"$1,549"
4955,Round,0.50 ct.,F,VS1,Very Good,GIA,60.6 %,64 %,Excellent,Very Good,Very Good,5.11x5.12x3.1 mm,1.00,Sl. Thick - Thick,None,Strong,D112810386,"$1,550"
4956,Round,0.54 ct.,G,VS2,Ideal,GIA,60.5 %,61 %,Excellent,Excellent,Excellent,5.29x5.28x3.2 mm,1.00,n/a,None,Medium,D113245071,"$1,550"
4957,Round,0.52 ct.,H,VS2,Super Ideal,GIA,62.6 %,56 %,Excellent,Excellent,Excellent,5.12x5.14x3.21 mm,1.00,Medium - Sl. Thick,None,Faint,D113494204,"$1,550"
4958,Round,0.55 ct.,D,VS1,Super Ideal,GIA,62.7 %,57 %,Excellent,Excellent,Excellent,5.22x5.26x3.29 mm,1.01,n/a,None,Medium,D113547900,"$1,550"
4959,Round,0.50 ct.,D,VS2,Super Ideal,GIA,62.7 %,56 %,Excellent,Very Good,Excellent,5.00x5.07x3.16 mm,1.01,Medium - Sl. Thick,None,Faint,D113685277,"$1,550"
4960,Round,0.50 ct.,G,VS1,Very Good,GIA,64.9 %,56 %,Very Good,Excellent,Very Good,4.90x4.94x3.19 mm,1.01,Thin - Thick,None,None,D113709765,"$1,550"
4961,Round,0.50 ct.,D,VS2,Super Ideal,GIA,60.9 %,58 %,Excellent,Excellent,Excellent,5.14x5.17x3.14 mm,1.01,Medium - Sl. Thick,None,Medium,D113846025,"$1,550"
4962,Round,0.50 ct.,H,VS1,Super Ideal,GIA,60.5 %,59 %,Excellent,Excellent,Excellent,5.12x5.14x3.11 mm,1.00,Medium - Sl. Thick,None,Medium,D113847208,"$1,550"
4963,Round,0.50 ct.,D,VS2,Excellent,GIA,64.3 %,55 %,Excellent,Very Good,Very Good,4.95x5.01x3.20 mm,1.01,Thin - Sl. Thick,None,None,D113847251,"$1,550"
