Carat Weight,Color,Clarity,Cut,Depth %,Table %,Polish,Symmetry,Cut Grade,Length to Width,Culet,Fluorescence,Price
1.0,6,6,1,60.5,60.0,1,1,1,1.01,1,0,5566
1.18,7,4,2,63.7,56.0,1,1,1,1.01,1,0,5567
1.0,2,8,1,62.8,57.0,1,1,1,1.01,1,0,5569
0.82,2,2,1,62.9,55.0,1,1,1,1.01,1,0,5569
1.0,1,8,2,63.6,55.0,1,1,1,1.01,1,1,5569
1.01,6,5,1,62.5,57.0,1,1,1,1.01,1,1,5569
1.02,5,7,4,63.6,57.0,3,2,2,1.01,1,0,5570
1.0,3,7,2,61.0,60.0,2,2,1,1.01,0,0,5570
1.27,7,6,1,61.2,59.0,1,1,1,1.01,1,0,5572
1.2,6,7,1,62.5,57.0,1,1,1,1.01,1,0,5572
1.14,5,8,1,62.4,59.0,1,1,1,1.01,1,0,5572
1.01,3,7,1,62.9,57.0,1,1,1,1.0,1,0,5572
1.0,4,7,1,62.7,58.0,1,1,1,1.01,1,1,5572
1.0,4,7,1,62.4,59.0,1,1,1,1.01,1,2,5572
1.2,7,6,1,62.7,57.0,1,1,1,1.01,1,0,5576
1.01,5,3,4,65.1,57.0,1,2,2,1.01,0,3,5577
1.01,6,6,1,61.6,59.0,1,1,1,1.0,1,0,5578
1.0,4,8,1,61.5,59.0,1,1,1,1.01,1,0,5578
1.0,7,4,2,60.2,62.0,1,1,1,1.01,1,0,5578
1.0,7,4,2,60.7,61.0,1,1,1,1.01,1,0,5578
1.0,7,2,1,62.5,59.0,1,1,1,1.01,1,1,5579
1.0,1,7,3,59.2,62.0,1,1,1,1.0,1,3,5579
0.88,3,4,1,62.3,55.0,1,1,1,1.01,1,0,5579
1.0,7,2,1,62.0,59.0,1,1,1,1.01,1,2,5579
1.0,7,2,1,61.7,60.0,1,1,1,1.01,1,2,5579
0.81,1,3,1,62.9,55.0,1,1,1,1.0,0,0,5579
1.51,8,8,2,62.6,60.0,1,1,2,1.01,1,1,5581
0.96,5,4,1,59.5,59.0,1,1,1,1.0,1,0,5581
1.01,2,7,2,63.8,55.0,1,1,2,1.0,0,0,5583
1.05,7,3,1,61.6,59.0,1,1,1,1.01,1,2,5583
1.2,7,7,1,62.5,58.0,1,1,1,1.01,1,0,5583
1.0,5,6,2,62.7,56.0,2,2,1,1.01,1,2,5583
1.21,7,6,1,61.8,58.0,1,1,1,1.0,1,1,5583
1.05,2,7,1,61.0,60.0,1,1,1,1.01,1,1,5584
1.01,2,7,1,62.3,57.0,1,1,1,1.01,1,2,5584
1.5,7,7,3,64.4,57.0,1,2,2,1.02,1,1,5586
0.9,3,4,1,62.6,57.0,1,1,1,1.01,1,1,5586
1.0,1,6,5,66.7,64.0,2,3,3,1.02,1,0,5587
1.02,3,7,1,62.3,59.0,1,1,1,1.01,1,1,5588
1.0,4,5,4,66.0,56.0,1,1,3,1.01,1,0,5588
1.2,8,3,1,63.1,56.0,1,1,1,1.01,1,1,5588
1.2,8,3,1,61.7,60.0,1,1,1,1.0,1,1,5588
1.2,8,3,1,62.6,58.0,1,1,1,1.01,1,1,5588
1.0,1,7,2,63.3,59.0,1,2,2,1.01,1,0,5590
1.23,8,3,1,62.3,59.0,1,1,1,1.01,1,0,5590
1.0,6,5,1,60.8,60.0,1,1,1,1.0,1,1,5591
1.0,2,6,4,65.3,55.0,1,2,2,1.02,1,1,5596
1.08,2,7,1,63.0,57.0,1,1,1,1.01,1,3,5597
1.0,2,7,2,63.9,58.0,1,1,2,1.01,1,0,5598
1.12,7,5,1,62.6,59.0,1,1,1,1.01,1,0,5599
1.21,7,3,1,62.6,57.0,1,1,1,1.01,1,0,5599
1.01,7,2,1,62.6,56.0,1,1,1,1.01,1,0,5600
1.0,1,8,4,58.7,62.0,1,2,1,1.01,1,0,5600
1.04,2,8,2,59.4,60.0,1,1,1,1.01,1,0,5601
1.0,2,7,1,62.9,57.0,1,2,1,1.01,1,0,5602
1.18,8,3,1,61.5,60.0,1,1,1,1.0,1,0,5602
0.82,5,2,1,62.0,56.0,1,1,1,1.01,1,0,5603
1.0,6,4,4,64.7,56.0,2,2,2,1.01,1,0,5603
1.08,5,6,1,62.8,55.0,1,1,1,1.0,1,3,5606
1.09,7,2,1,63.0,57.0,1,1,1,1.01,1,0,5606
1.12,6,5,1,62.8,58.0,1,1,1,1.01,1,0,5608
1.0,7,3,2,62.1,61.0,1,1,1,1.0,1,1,5608
1.08,5,5,1,62.3,57.0,1,1,1,1.01,1,3,5608
1.0,7,3,2,62.3,61.0,1,1,1,1.01,1,0,5608
1.03,4,7,1,62.3,58.0,1,1,1,1.01,1,0,5609
0.9,5,7,5,66.1,61.0,1,2,3,1.01,1,0,5610
1.1,4,7,1,62.6,56.0,1,1,1,1.01,0,1,5610
1.06,6,6,1,62.3,58.0,1,1,1,1.0,1,0,5610
1.2,6,6,1,61.4,57.0,1,1,1,1.01,1,3,5612
1.0,7,3,2,60.3,62.0,1,1,1,1.0,1,0,5613
1.01,6,6,1,61.2,60.0,1,1,1,1.01,1,0,5615
1.0,4,5,4,65.8,57.0,1,2,3,1.01,1,0,5615
1.21,6,7,2,61.2,61.0,1,1,1,1.01,1,0,5617
0.71,1,4,3,64.4,57.0,1,1,2,1.01,1,2,5618
1.2,6,7,2,61.2,61.0,1,1,1,1.01,1,0,5620
1.22,8,2,1,63.0,55.0,1,1,1,1.01,1,1,5620
0.9,3,2,1,61.9,57.0,1,2,1,1.0,1,0,5621
1.52,8,7,1,62.8,56.0,1,1,1,1.6,0,0,5622
1.0,4,4,4,65.7,56.0,1,2,3,1.01,1,0,5622
1.0,4,6,3,61.7,61.0,1,3,2,1.01,1,0,5623
1.0,3,7,2,61.8,61.0,1,2,1,1.01,1,1,5627
1.05,4,7,1,63.1,57.0,1,1,1,1.0,1,1,5627
1.0,6,4,1,63.2,56.0,1,1,1,1.01,1,0,5628
0.9,1,5,1,61.9,58.0,1,1,1,1.0,1,1,5630
1.0,5,7,2,62.1,57.0,2,2,1,1.01,1,0,5630
1.22,8,2,1,62.0,54.0,1,1,1,1.0,1,1,5630
0.77,1,5,2,58.9,60.0,1,1,1,1.0,1,0,5631
0.7,1,1,1,62.9,57.0,1,1,1,1.01,0,0,5631
0.7,1,1,1,62.7,56.0,1,1,1,1.01,0,0,5631
0.58,1,2,1,61.5,56.0,1,1,1,1.01,1,0,5632
1.05,2,7,1,63.1,56.0,1,1,1,1.01,1,3,5632
1.0,3,7,4,65.2,57.0,1,2,2,1.01,0,0,5633
1.13,5,7,1,62.4,57.0,1,1,1,1.01,1,1,5633
1.01,7,4,2,60.5,62.0,1,1,1,1.0,1,0,5634
1.0,3,7,2,59.4,60.0,1,1,1,1.0,1,1,5634
1.01,7,4,1,61.2,59.0,1,1,1,1.0,1,0,5634
1.01,7,4,1,62.3,58.0,1,1,1,1.01,1,0,5634
1.12,2,7,1,62.3,57.0,1,1,1,1.0,1,3,5637
1.02,7,2,1,62.5,57.0,1,1,1,1.0,1,0,5637
1.0,5,6,4,64.6,59.0,1,2,2,1.01,1,0,5638
1.01,4,5,5,65.3,56.0,2,3,3,1.02,1,0,5639
1.0,3,4,4,65.6,56.0,2,3,2,1.02,1,0,5639
1.0,1,7,1,62.7,59.0,1,2,1,1.01,1,0,5639
1.01,2,7,5,64.8,58.0,2,3,3,1.01,1,1,5639
1.11,6,5,1,61.9,59.0,1,1,1,1.01,1,0,5640
1.08,4,8,1,60.8,58.0,1,1,1,1.0,1,0,5640
1.01,6,7,1,60.7,59.0,1,1,1,1.01,0,0,5640
0.91,1,5,3,63.6,61.0,1,1,2,1.0,1,0,5642
0.9,2,5,1,59.5,59.0,1,1,1,1.01,1,1,5642
1.01,4,5,4,66.0,61.0,1,1,3,1.01,0,0,5643
1.0,3,8,1,62.5,58.0,1,1,1,1.01,1,0,5644
1.01,1,7,1,62.8,57.0,1,1,1,1.0,1,2,5647
1.0,6,6,1,63.4,57.0,1,1,1,1.01,0,0,5648
1.3,8,3,2,61.5,62.0,1,1,1,1.01,1,2,5649
1.04,2,7,1,61.3,58.0,1,1,1,1.01,1,1,5651
1.2,7,6,1,62.4,59.0,1,1,1,1.01,1,2,5652
0.87,1,4,1,62.9,59.0,1,1,1,1.01,1,0,5653
1.51,8,7,1,63.0,58.0,1,1,1,1.01,1,1,5653
1.2,5,7,1,63.1,56.0,1,1,1,1.0,1,0,5654
1.01,6,6,1,62.6,55.0,1,1,1,1.01,1,0,5654
1.53,8,8,1,62.4,57.0,1,1,1,1.0,1,0,5654
1.0,4,5,4,65.2,55.0,1,2,3,1.01,1,0,5655
1.1,2,8,1,62.8,56.0,1,1,1,1.01,1,0,5657
1.3,3,8,1,63.1,56.0,1,1,1,1.01,1,0,5657
1.0,1,6,4,66.0,60.0,1,2,3,1.0,1,0,5657
1.3,8,5,1,63.3,56.0,1,1,1,1.01,1,1,5658
1.01,6,4,3,63.9,57.0,1,2,2,1.01,1,1,5659
1.01,6,4,3,64.5,56.0,1,1,2,1.01,1,1,5659
1.07,4,8,1,62.0,56.0,1,1,1,1.0,1,0,5660
1.03,1,7,1,62.7,56.0,1,1,1,1.01,1,3,5660
1.07,7,5,1,62.5,58.0,1,1,1,1.01,1,0,5660
1.0,3,7,2,63.0,55.0,2,2,1,1.01,1,0,5661
0.76,1,2,1,60.4,60.0,1,1,1,1.01,1,1,5663
1.13,6,7,1,62.5,58.0,1,1,1,1.01,1,0,5665
1.13,6,7,1,60.9,59.0,1,1,1,1.01,1,0,5665
1.01,4,7,1,62.7,57.0,1,1,1,1.0,1,0,5665
1.02,5,7,1,62.6,55.0,1,1,1,1.0,1,0,5669
1.0,6,5,1,60.5,60.0,1,1,1,1.0,1,2,5669
0.73,1,2,1,62.6,56.0,1,1,1,1.01,1,0,5670
1.0,2,7,1,61.9,58.0,1,1,1,1.0,1,1,5674
1.0,6,3,3,59.2,62.0,1,1,1,1.0,1,3,5674
1.01,1,6,4,66.1,58.0,1,1,3,1.01,1,0,5675
1.01,4,7,1,61.8,60.0,1,1,1,1.0,1,0,5677
1.2,6,7,1,62.6,57.0,1,1,1,1.01,1,1,5677
1.13,4,8,1,62.0,59.0,1,1,1,1.0,0,0,5677
1.01,6,5,1,62.9,57.0,1,1,1,1.01,1,0,5679
1.02,1,8,2,59.9,58.0,1,2,2,1.0,1,1,5680
0.71,1,2,1,63.1,58.0,1,1,1,1.01,1,0,5680
1.3,7,7,1,62.0,57.0,1,1,1,1.01,2,0,5680
1.02,2,5,4,64.7,56.0,1,2,2,1.01,1,2,5680
1.0,7,3,1,61.2,59.0,1,1,1,1.0,1,0,5681
1.02,3,8,1,62.6,57.0,1,1,1,1.0,1,0,5681
1.0,7,3,1,62.5,59.0,1,1,1,1.01,1,0,5681
1.01,6,5,2,59.3,61.0,1,1,1,1.01,1,0,5681
1.23,7,5,1,61.3,59.0,1,1,1,1.01,1,0,5682
1.01,5,5,1,62.2,57.0,1,1,1,1.0,1,3,5682
1.29,8,4,1,61.2,60.0,1,1,1,1.0,1,1,5683
1.01,3,7,5,64.6,63.0,1,2,3,1.01,1,0,5684
1.01,3,7,4,65.9,58.0,1,2,3,1.01,1,0,5684
1.08,7,4,1,62.4,58.0,1,1,1,1.0,1,1,5684
1.0,6,4,4,64.3,57.0,2,2,2,1.01,1,0,5685
0.87,1,4,1,62.2,58.0,1,1,1,1.01,1,0,5685
1.0,3,7,1,61.4,60.0,1,1,1,1.0,1,2,5687
1.0,2,7,2,63.3,56.0,1,2,1,1.01,1,0,5688
0.83,2,3,1,62.8,57.0,1,1,1,1.01,1,1,5688
0.88,2,4,1,62.7,57.0,1,1,1,1.01,1,0,5689
0.93,6,4,1,59.9,60.0,1,1,1,1.0,1,0,5690
1.02,7,4,1,61.3,59.0,1,1,1,1.0,1,0,5690
1.06,6,6,2,60.1,61.0,1,1,1,1.0,1,0,5691
1.06,6,6,1,62.7,57.0,1,1,1,1.0,1,0,5691
1.03,7,2,1,63.0,58.0,1,1,1,1.01,1,0,5692
1.03,7,2,1,62.1,58.0,1,1,1,1.01,1,0,5692
1.03,5,7,1,62.3,59.0,1,1,1,1.0,1,0,5693
1.01,6,6,1,62.2,58.0,1,1,1,1.0,0,0,5693
0.9,3,4,2,63.2,57.0,2,1,1,1.0,1,0,5694
1.01,1,7,1,62.0,58.0,1,1,1,1.01,1,2,5695
1.2,7,6,1,62.5,59.0,1,1,1,1.0,1,1,5695
1.3,3,8,3,64.7,55.0,1,1,2,1.01,1,0,5695
1.0,4,4,4,66.5,58.0,1,2,3,1.01,1,2,5697
1.0,2,7,2,63.4,57.0,1,2,1,1.01,1,0,5698
1.2,8,3,2,61.3,61.0,1,1,1,1.01,1,0,5698
1.01,4,5,4,66.1,58.0,1,2,3,1.01,1,0,5699
1.01,3,8,1,62.4,60.0,1,1,1,1.01,1,0,5700
1.01,1,8,1,61.9,58.0,1,1,1,1.01,1,0,5700
1.3,7,6,1,62.7,57.0,1,1,1,1.0,1,2,5701
1.02,1,7,1,62.5,57.0,1,1,1,1.0,1,1,5702
1.01,5,7,1,61.2,59.0,1,1,1,1.0,1,0,5702
0.9,1,5,1,62.8,57.0,1,1,1,1.01,1,0,5702
1.2,7,3,1,62.9,60.0,1,1,1,1.01,1,1,5703
1.0,6,4,1,59.5,60.0,1,1,1,1.0,1,0,5703
1.09,7,3,1,61.8,59.0,1,1,1,1.01,0,0,5703
1.02,1,7,1,62.7,57.0,2,1,1,1.01,1,3,5703
1.02,6,3,4,64.6,58.0,1,2,2,1.01,0,0,5704
1.2,7,5,2,59.4,60.0,1,1,1,1.01,1,0,5704
1.0,5,5,4,65.3,56.0,3,2,2,1.02,1,2,5705
1.01,6,4,1,63.0,58.0,1,1,1,1.01,1,1,5705
1.01,1,6,4,70.1,57.0,1,2,4,1.01,1,0,5707
0.99,5,6,1,62.1,58.0,1,1,1,1.0,1,0,5707
1.13,7,3,1,62.7,57.0,1,1,1,1.01,1,0,5707
1.01,3,7,1,60.1,55.0,1,1,1,1.01,0,1,5709
1.0,4,6,4,65.2,59.0,1,2,2,1.02,1,0,5710
1.23,6,7,2,60.4,61.0,1,1,1,1.01,1,2,5710
1.5,7,8,4,66.0,60.0,1,2,3,1.01,1,0,5710
1.0,6,5,3,58.6,60.0,1,1,2,1.0,1,0,5711
1.02,7,2,1,61.7,60.0,1,1,1,1.01,1,0,5711
1.02,5,6,1,62.5,57.0,1,1,1,1.01,1,2,5712
1.0,5,4,3,64.7,55.0,1,1,2,1.0,1,2,5712
1.0,3,6,2,61.5,61.0,1,1,1,1.01,1,3,5712
1.0,6,4,4,63.9,61.0,1,2,2,1.01,1,0,5712
1.03,6,4,1,62.1,58.0,1,1,1,1.01,1,0,5713
1.14,4,8,1,62.2,59.0,1,1,1,1.0,1,0,5715
1.0,5,4,3,63.5,57.0,2,2,2,1.01,2,0,5715
1.02,6,4,1,62.4,57.0,1,1,1,1.0,1,0,5717
1.01,3,7,1,61.0,59.0,1,1,1,1.0,1,1,5718
1.0,7,3,2,62.5,61.0,1,1,1,1.01,1,0,5718
1.0,4,4,4,60.9,64.0,2,2,3,1.01,2,0,5722
1.02,6,4,1,62.5,58.0,1,1,1,1.01,1,0,5723
1.01,6,6,1,62.8,55.0,1,1,1,1.01,1,0,5723
1.0,6,4,2,59.6,61.0,1,1,1,1.0,1,2,5724
1.5,7,8,2,63.6,56.0,1,2,1,1.01,1,1,5724
1.01,6,5,1,61.3,59.0,1,1,1,1.0,1,1,5725
1.01,2,7,4,65.8,59.0,2,2,3,1.01,1,0,5725
1.0,3,3,5,66.9,55.0,2,3,3,1.02,1,3,5726
0.8,1,2,1,62.5,55.0,1,1,1,1.01,1,2,5726
1.4,8,7,1,62.6,58.0,1,1,1,1.01,1,0,5726
1.17,7,3,1,61.3,60.0,1,1,1,1.01,1,1,5732
1.5,8,7,3,64.2,58.0,1,2,2,1.01,1,2,5732
1.05,5,7,1,62.2,59.0,1,1,1,1.01,1,0,5733
1.2,7,4,1,60.1,59.0,1,1,1,1.0,1,3,5734
1.01,1,7,1,62.1,58.0,1,1,1,1.01,1,3,5736
0.91,3,3,1,62.5,59.0,1,1,1,1.01,1,3,5736
1.2,7,4,1,61.9,59.0,1,1,1,1.01,1,0,5738
1.17,8,2,1,61.0,60.0,1,1,1,1.0,1,0,5738
1.01,7,3,2,61.6,61.0,1,1,1,1.0,1,0,5738
1.3,7,7,1,62.3,60.0,1,1,1,1.01,1,1,5739
1.5,8,7,3,64.8,59.0,1,1,2,1.01,1,3,5740
1.01,6,4,1,61.7,59.0,1,1,1,1.01,1,1,5740
1.3,7,8,1,62.0,58.0,1,1,1,1.0,1,0,5740
1.02,1,8,1,61.3,57.0,1,1,1,1.01,1,2,5741
1.01,6,4,4,64.7,57.0,1,2,2,1.01,1,0,5742
1.01,6,4,3,63.9,57.0,1,2,2,1.01,1,0,5742
1.01,3,7,4,64.7,55.0,2,2,2,1.01,1,0,5743
0.91,2,5,1,62.5,59.0,1,1,1,1.01,0,0,5743
1.0,4,8,1,61.5,59.0,1,1,1,1.01,1,0,5745
1.0,4,8,1,63.4,56.0,1,1,1,1.01,1,0,5745
0.75,1,2,1,61.9,58.0,1,1,1,1.01,1,0,5745
1.1,7,5,1,62.4,57.0,1,1,1,1.01,1,0,5745
1.03,7,4,1,62.3,58.0,1,1,1,1.01,1,0,5745
1.03,7,4,1,62.5,59.0,1,1,1,1.0,1,0,5745
1.22,7,6,1,62.8,58.0,1,1,1,1.01,1,1,5746
1.2,5,8,1,62.5,56.0,1,1,1,1.0,1,0,5746
1.2,5,8,1,61.4,58.0,1,1,1,1.0,1,0,5746
0.88,1,4,2,60.1,61.0,1,1,1,1.0,1,0,5748
0.9,5,2,2,61.1,62.0,1,1,1,1.0,1,0,5748
1.05,7,3,1,62.1,59.0,1,1,1,1.01,1,0,5749
1.02,6,5,1,62.4,58.0,1,1,1,1.01,1,0,5750
1.51,8,8,1,62.8,56.0,1,1,1,1.0,1,0,5750
1.0,6,4,1,63.1,56.0,1,1,1,1.01,1,0,5751
1.0,3,7,3,63.9,57.0,1,2,2,1.01,1,0,5752
1.0,3,7,1,63.2,57.0,1,1,1,1.01,1,0,5752
1.0,3,7,1,62.6,56.0,1,1,1,1.0,1,1,5752
1.03,7,2,1,63.0,58.0,1,1,1,1.01,1,0,5753
1.32,7,5,1,62.9,58.0,1,1,1,1.01,1,3,5754
1.01,2,7,2,61.6,61.0,1,1,1,1.0,1,2,5754
1.01,2,7,2,61.6,61.0,1,1,1,1.0,1,2,5754
1.09,7,3,1,62.6,57.0,1,1,1,1.01,1,0,5756
1.02,4,5,1,62.1,58.0,1,1,1,1.01,1,3,5756
1.01,1,8,1,62.0,59.0,1,1,1,1.01,1,0,5758
1.0,5,4,2,63.1,55.0,1,2,1,1.0,1,2,5759
1.0,5,4,1,62.6,57.0,1,1,2,1.01,1,2,5759
1.0,4,5,4,63.8,56.0,2,3,2,1.01,1,0,5760
1.01,6,5,1,62.7,58.0,1,1,1,1.01,1,0,5761
1.01,5,5,3,64.1,57.0,1,2,2,1.01,1,0,5761
1.01,4,6,5,66.0,60.0,2,2,3,1.01,1,0,5761
1.2,7,4,1,62.0,60.0,1,1,1,1.01,1,2,5762
1.2,7,4,1,63.0,57.0,1,1,1,1.01,1,3,5762
1.2,7,4,1,62.6,58.0,1,1,1,1.01,1,3,5762
1.0,2,7,1,63.0,57.0,1,1,1,1.01,0,1,5763
1.13,4,7,1,62.1,59.0,1,1,1,1.01,0,1,5763
1.0,4,7,1,59.7,59.0,1,1,1,1.0,1,1,5764
1.15,6,7,1,60.3,59.0,1,1,1,1.01,1,0,5765
1.51,8,7,1,62.5,57.0,1,1,1,1.6,0,0,5765
1.11,7,2,1,60.0,60.0,1,1,1,1.01,0,0,5766
1.01,1,8,1,62.9,57.0,1,1,1,1.01,1,2,5766
1.01,1,8,1,61.6,57.0,1,1,1,1.0,1,1,5766
1.0,1,6,4,66.6,58.0,1,2,3,1.01,1,0,5768
1.0,6,4,2,64.0,58.0,1,1,2,1.0,1,0,5768
1.3,8,5,1,62.9,59.0,1,1,1,1.0,1,0,5769
1.01,6,4,1,62.6,57.0,1,1,1,1.01,1,3,5769
1.3,7,6,1,62.4,60.0,1,1,1,1.01,1,0,5770
1.3,8,4,2,62.0,61.0,1,1,1,1.01,1,1,5770
1.2,4,8,1,61.3,58.0,1,1,1,1.0,1,0,5770
1.3,7,6,1,61.3,60.0,1,1,1,1.01,1,1,5770
1.2,8,3,1,62.4,57.0,1,1,1,1.01,1,0,5771
1.06,6,6,1,61.9,59.0,1,1,1,1.01,1,0,5772
1.05,2,7,1,62.5,57.0,1,1,1,1.01,1,3,5773
0.9,1,5,1,62.8,57.0,1,2,1,1.01,1,0,5773
1.25,7,6,1,62.9,55.0,1,1,1,1.0,1,2,5774
1.01,7,3,1,62.6,56.0,1,1,1,1.0,1,0,5775
1.03,6,3,1,62.0,58.0,1,1,1,1.01,1,2,5778
1.51,8,7,2,60.9,61.0,1,1,1,1.0,1,3,5778
1.0,5,4,4,64.8,55.0,1,2,2,1.01,1,0,5779
1.0,1,6,4,64.9,55.0,1,2,2,1.01,0,2,5779
1.14,7,3,1,61.2,59.0,1,1,1,1.0,1,0,5780
1.0,5,5,3,63.4,61.0,1,2,2,1.01,1,0,5781
1.24,7,5,1,62.8,56.0,1,1,1,1.01,1,0,5782
0.9,1,4,1,62.5,59.0,2,1,1,1.01,1,1,5783
1.16,5,7,1,59.9,60.0,1,1,1,1.0,1,0,5783
0.9,2,3,3,64.0,57.0,1,2,2,1.01,1,0,5783
0.81,2,2,1,61.9,55.0,1,1,1,1.0,1,0,5783
1.05,7,4,1,62.2,59.0,1,1,1,1.01,1,1,5783
0.9,2,3,4,64.9,57.0,1,2,2,1.01,1,1,5785
1.0,3,5,4,64.4,56.0,1,3,2,1.01,1,0,5786
0.9,2,4,1,63.3,56.0,1,1,1,1.01,1,1,5786
1.11,6,6,2,59.4,61.0,1,1,1,1.01,1,0,5789
1.01,6,7,1,62.5,58.0,1,1,1,1.0,1,0,5790
1.0,1,7,3,64.1,57.0,1,2,2,1.01,1,0,5790
1.0,2,7,4,61.2,64.0,1,2,2,1.01,1,0,5790
1.0,2,7,2,62.6,56.0,2,2,1,1.01,1,0,5790
1.0,4,7,1,61.9,60.0,1,1,1,1.0,1,0,5791
1.0,1,6,5,66.0,53.0,2,2,3,1.01,1,2,5791
1.0,7,3,2,60.9,62.0,1,1,1,1.0,1,0,5792
1.2,7,3,1,62.6,59.0,1,1,1,1.01,1,1,5792
1.2,7,3,2,61.7,61.0,1,1,1,1.01,1,1,5792
1.0,3,8,1,63.0,55.0,1,1,1,1.0,1,0,5792
1.03,6,5,1,61.5,60.0,1,1,1,1.01,1,0,5793
1.0,3,5,1,62.7,57.0,1,2,1,1.01,1,2,5794
1.0,2,5,4,66.9,56.0,1,2,3,1.01,1,0,5794
1.0,6,4,1,63.2,55.0,1,1,1,1.01,1,0,5795
1.0,3,7,2,61.7,57.0,1,2,2,1.02,1,0,5796
1.01,2,5,5,66.7,62.0,1,1,3,1.01,1,0,5799
1.08,6,6,1,62.8,55.0,1,1,1,1.0,1,0,5799
1.01,6,4,2,60.6,61.0,1,1,1,1.01,1,0,5799
1.02,6,4,1,62.6,56.0,1,1,1,1.01,1,0,5800
1.02,6,4,1,62.6,56.0,1,1,1,1.01,1,0,5800
1.02,4,7,1,60.7,60.0,1,1,1,1.01,1,0,5801
1.02,3,8,2,63.2,57.0,1,2,1,1.01,1,0,5801
1.02,3,8,2,63.2,57.0,1,2,1,1.01,1,0,5801
1.02,4,7,1,60.7,60.0,1,1,1,1.01,1,0,5801
1.5,7,8,4,61.1,64.0,1,2,2,1.01,1,3,5803
0.91,5,3,1,62.1,59.0,1,1,1,1.01,1,0,5804
1.0,3,7,1,62.2,58.0,1,1,1,1.01,1,0,5804
0.91,5,3,1,62.1,59.0,1,1,1,1.01,1,0,5804
1.0,3,7,1,62.2,58.0,1,1,1,1.01,1,0,5804
1.2,4,8,1,60.8,59.0,1,1,1,1.01,1,0,5809
1.2,4,8,1,62.1,60.0,1,1,1,1.01,1,0,5809
1.09,6,6,1,61.5,58.0,1,1,1,1.01,0,0,5809
1.09,6,6,1,61.5,58.0,1,1,1,1.01,0,0,5809
1.2,4,8,1,60.8,59.0,1,1,1,1.01,1,0,5809
1.2,4,8,1,62.1,60.0,1,1,1,1.01,1,0,5809
1.01,3,7,1,62.3,56.0,1,1,1,1.01,1,0,5811
1.3,8,4,2,62.0,61.0,1,1,1,1.01,1,2,5811
1.01,3,7,1,62.3,56.0,1,1,1,1.01,1,0,5811
1.3,8,4,2,62.0,61.0,1,1,1,1.01,1,2,5811
1.21,7,5,1,62.0,59.0,1,1,1,1.01,1,0,5812
1.13,5,7,1,62.6,56.0,1,1,1,1.01,1,0,5812
1.0,5,5,4,65.4,56.0,2,2,2,1.01,0,0,5812
1.13,5,7,1,62.6,56.0,1,1,1,1.01,1,0,5812
1.0,5,5,4,65.4,56.0,2,2,2,1.01,0,0,5812
1.21,7,5,1,62.0,59.0,1,1,1,1.01,1,0,5812
1.09,5,7,1,62.4,59.0,1,1,1,1.0,1,0,5813
1.09,5,7,1,62.4,59.0,1,1,1,1.0,1,0,5813
1.39,7,8,1,62.5,58.0,1,1,1,1.01,0,0,5814
1.0,5,4,1,62.2,60.0,1,1,1,1.01,1,2,5814
1.39,7,8,1,62.5,58.0,1,1,1,1.01,0,0,5814
1.0,1,5,4,65.6,59.0,1,3,3,1.02,1,1,5815
1.0,1,5,4,65.6,59.0,1,3,3,1.02,1,1,5815
1.0,1,7,2,63.5,57.0,1,2,2,1.01,1,0,5816
1.0,3,6,1,62.6,57.0,1,2,1,1.01,1,1,5816
1.19,5,8,1,60.1,60.0,1,1,1,1.01,1,0,5816
1.0,3,6,1,62.6,57.0,1,2,1,1.01,1,1,5816
1.19,5,8,1,60.1,60.0,1,1,1,1.01,1,0,5816
1.0,1,7,2,63.5,57.0,1,2,2,1.01,1,0,5816
1.01,4,4,4,65.7,57.0,1,2,3,1.01,1,0,5818
1.01,4,4,4,65.7,57.0,1,2,3,1.01,1,0,5818
1.0,5,5,3,63.4,61.0,1,2,2,1.01,1,0,5819
1.03,7,4,1,62.0,57.0,1,1,1,1.0,1,0,5819
0.8,3,3,1,60.8,60.0,1,1,1,1.01,1,1,5819
1.2,4,8,1,62.5,58.0,1,1,1,1.01,1,0,5819
0.8,3,3,1,60.8,60.0,1,1,1,1.01,1,1,5819
1.01,6,3,1,61.4,60.0,1,1,1,1.0,1,0,5819
1.01,6,3,1,61.4,60.0,1,1,1,1.0,1,0,5819
1.03,7,4,1,62.0,57.0,1,1,1,1.0,1,0,5819
1.02,6,5,3,59.2,62.0,1,1,1,1.0,1,0,5819
1.02,6,5,3,59.2,62.0,1,1,1,1.0,1,0,5819
1.2,4,8,1,62.5,58.0,1,1,1,1.01,1,0,5819
1.01,1,7,1,61.1,59.0,1,1,1,1.0,1,1,5820
1.01,1,7,1,61.1,59.0,1,1,1,1.0,1,1,5820
1.01,2,7,4,66.1,57.0,1,3,3,1.01,1,0,5821
1.01,2,7,4,66.1,57.0,1,3,3,1.01,1,0,5821
1.2,4,8,1,62.3,59.0,1,1,1,1.01,1,0,5822
1.23,6,8,1,62.5,56.0,1,1,1,1.01,1,0,5822
1.23,6,8,1,62.5,56.0,1,1,1,1.01,1,0,5822
1.2,4,8,1,62.3,59.0,1,1,1,1.01,1,0,5822
1.02,6,6,1,61.9,57.0,1,1,1,1.01,1,0,5822
1.02,6,6,1,61.9,57.0,1,1,1,1.01,1,0,5822
0.9,5,2,1,63.3,56.0,1,1,1,1.0,1,0,5823
0.9,5,2,1,63.3,56.0,1,1,1,1.0,1,0,5823
