,Shape,Price,Carat,Color,Clarity,Polish,Symmetry,Fluorescence,Depth,Table,L/W,Price/Ct,Culet,Stock No.,Delivery Date,Cut
1803,Princess,$957,0.53,I,VVS1,Excellent,Excellent,None,73.0,72.0,1.01,"$1,806",None,LD15425003,Apr 30,Very Good
1804,Princess,$989,0.50,H,VVS2,Excellent,Very Good,None,75.7,74.0,1.01,"$1,978",None,LD15652209,Apr 30,Good
1805,Princess,$993,0.55,D,SI2,Excellent,Very Good,None,72.9,71.0,1.02,"$1,805",None,LD15427926,Apr 30,Very Good
1806,Cushion,$901,0.53,G,VS1,Excellent,Very Good,Faint,68.4,60.0,1.04,"$1,700",None,LD15663481,May 26,Very Good
1807,Cushion,$903,0.50,G,VVS2,Excellent,Very Good,Faint,67.8,59.0,1.01,"$1,806",None,LD15613785,May 26,Very Good
1808,Cushion,$903,0.55,I,VS1,Excellent,Very Good,None,67.3,60.0,1.01,"$1,642",None,LD15734890,May 26,Very Good
1809,Princess,$904,0.50,H,VS1,Excellent,Good,None,77.4,76.0,1.01,"$1,808",None,LD15662938,May 26,Good
1810,Cushion,$909,0.50,F,VS2,Excellent,Very Good,Faint,69.2,62.0,1.08,"$1,818",None,LD15745655,May 26,Very Good
1811,Cushion,$918,0.70,K,VS1,Excellent,Very Good,Strong,72.0,61.0,1.04,"$1,311",None,LD15752167,May 26,Good
1812,Cushion,$932,0.54,D,VS1,Excellent,Excellent,Very Strong,67.9,61.0,1.02,"$1,726",None,LD15734888,May 26,Very Good
1813,Cushion,$933,0.51,E,VS1,Excellent,Excellent,Faint,69.1,65.0,1.00,"$1,829",None,LD14894640,May 26,Very Good
1814,Cushion,$935,0.50,G,VS1,Excellent,Very Good,None,68.8,57.0,1.05,"$1,870",None,LD15611432,May 26,Very Good
1815,Radiant,$939,0.51,G,VS1,Excellent,Very Good,Medium,70.0,67.0,1.25,"$1,841",None,LD15745664,May 26,Very Good
1816,Princess,$941,0.40,D,VVS1,Very Good,Very Good,None,70.3,71.0,1.00,"$2,352",None,LD15665018,May 26,Very Good
1817,Cushion,$943,0.50,E,VS1,Excellent,Excellent,Medium,68.1,60.0,1.02,"$1,886",None,LD15734338,May 26,Very Good
1818,Princess,$944,0.61,K,VVS1,Excellent,Very Good,None,74.5,70.0,1.00,"$1,548",None,LD15683957,May 26,Very Good
1819,Cushion,$947,0.50,D,SI1,Excellent,Very Good,None,68.2,60.0,1.05,"$1,894",None,LD15751506,May 26,Very Good
1820,Princess,$948,0.51,D,SI1,Excellent,Very Good,None,70.4,72.0,1.01,"$1,859",None,LD15741120,May 26,Very Good
1821,Princess,$950,0.50,I,VVS2,Excellent,Very Good,None,77.7,68.0,1.00,"$1,900",None,LD15735265,May 26,Good
1822,Princess,$960,0.62,J,VS2,Very Good,Very Good,None,72.3,71.0,1.01,"$1,548",None,LD15663542,May 26,Very Good
1823,Radiant,$961,0.51,F,VVS2,Excellent,Very Good,Faint,70.1,75.0,1.26,"$1,884",None,LD15745661,May 26,Good
1824,Cushion,$967,0.50,G,IF,Excellent,Excellent,Faint,71.6,62.0,1.02,"$1,934",None,LD15663785,May 26,Good
1825,Cushion,$968,0.50,G,VS1,Excellent,Very Good,None,69.7,60.0,1.06,"$1,936",None,LD15564814,May 26,Good
1826,Cushion,$968,0.50,G,VS1,Excellent,Very Good,None,68.4,61.0,1.01,"$1,936",None,LD15728385,May 26,Very Good
1827,Cushion,$973,0.53,F,VS2,Excellent,Good,None,68.5,59.0,1.01,"$1,836",None,LD15663484,May 26,Very Good
1828,Cushion,$974,0.52,E,VVS2,Excellent,Excellent,Faint,68.3,60.0,1.03,"$1,873",None,LD15575830,May 26,Very Good
1829,Cushion,$975,0.51,H,VVS1,Excellent,Very Good,None,67.6,60.0,1.01,"$1,912",None,LD15564019,May 26,Very Good
1830,Cushion,$978,0.50,D,VVS1,Excellent,Very Good,Medium,67.0,60.0,1.05,"$1,956",None,LD15614271,May 26,Very Good
1831,Cushion,$979,0.51,G,VS1,Excellent,Very Good,None,68.3,57.0,1.01,"$1,920",None,LD15562631,May 26,Very Good
1832,Radiant,$979,0.44,D,VVS1,Excellent,Very Good,Medium,69.5,71.0,1.31,"$2,225",None,LD15751733,May 26,Very Good
1833,Cushion,$984,0.55,D,VS1,Excellent,Very Good,Strong,68.5,62.0,1.00,"$1,789",None,LD15594481,May 26,Very Good
1834,Cushion,$985,0.50,F,VS1,Excellent,Very Good,Faint,70.0,58.0,1.05,"$1,970",None,LD15734741,May 26,Good
1835,Cushion,$986,0.53,F,VS1,Excellent,Very Good,None,71.8,60.0,1.08,"$1,860",None,LD15564020,May 26,Good
1836,Cushion,$988,0.51,I,VVS2,Excellent,Excellent,None,67.9,63.0,1.11,"$1,937",None,LD15313556,May 26,Very Good
1837,Cushion,$988,0.51,H,VVS2,Excellent,Very Good,None,67.4,62.0,1.01,"$1,937",None,LD15751885,May 26,Very Good
1838,Cushion,$991,0.50,G,VVS2,Excellent,Very Good,None,72.0,56.0,1.17,"$1,982",None,LD15575774,May 26,Good
1839,Cushion,$994,0.52,G,VVS2,Excellent,Excellent,None,69.0,59.0,1.02,"$1,912",None,LD15613424,May 26,Very Good
1840,Cushion,$994,0.56,E,SI1,Excellent,Very Good,Faint,69.2,57.0,1.06,"$1,775",None,LD15735038,May 26,Very Good
1841,Cushion,$998,0.51,D,VS1,Excellent,Very Good,Medium,68.2,58.0,1.00,"$1,957",None,LD15728230,May 26,Very Good
1842,Cushion,$900,0.40,D,VS1,Very Good,Excellent,None,67.2,60.0,1.10,"$2,250",None,LD15672146,May 27,Very Good
1843,Cushion,$901,0.51,E,SI1,Excellent,Very Good,None,67.8,61.0,1.05,"$1,767",None,LD15387340,May 27,Very Good
1844,Cushion,$904,0.51,E,VS2,Excellent,Very Good,Medium,69.4,62.0,1.19,"$1,773",None,LD15504344,May 27,Very Good
1845,Princess,$905,0.51,J,IF,Excellent,Very Good,None,71.5,72.0,1.01,"$1,775",None,LD15665802,May 27,Very Good
1846,Cushion,$907,0.50,D,VS2,Excellent,Good,None,65.9,63.0,1.00,"$1,814",None,LD14839102,May 27,Very Good
1847,Cushion,$907,0.51,D,SI2,Excellent,Excellent,None,66.3,61.0,1.01,"$1,778",None,LD15043395,May 27,Very Good
1848,Cushion,$910,0.60,J,SI2,Excellent,Very Good,None,68.4,61.0,1.00,"$1,517",None,LD14917171,May 27,Very Good
1849,Princess,$912,0.52,J,IF,Excellent,Very Good,None,72.0,69.0,1.02,"$1,754",None,LD15671939,May 27,Very Good
1850,Cushion,$922,0.50,H,VVS2,Very Good,Very Good,None,67.1,62.0,1.10,"$1,844",None,LD15672024,May 27,Very Good
1851,Cushion,$923,0.45,E,VS1,Very Good,Good,None,68.5,57.0,1.02,"$2,051",None,LD15717279,May 27,Very Good
1852,Cushion,$925,0.51,G,VS2,Excellent,Very Good,None,66.7,63.0,1.01,"$1,814",None,LD15671842,May 27,Very Good
1853,Cushion,$927,0.50,D,SI1,Excellent,Very Good,None,68.6,63.0,1.06,"$1,854",None,LD15548492,May 27,Very Good
1854,Cushion,$929,0.50,G,VS2,Excellent,Excellent,Faint,69.6,62.0,1.00,"$1,858",None,LD14698144,May 27,Good
1855,Cushion,$930,0.50,F,VS2,Excellent,Excellent,None,66.8,60.0,1.00,"$1,860",None,LD14824189,May 27,Very Good
1856,Cushion,$932,0.51,G,VS1,Excellent,Very Good,None,68.2,61.0,1.18,"$1,827",None,LD15671841,May 27,Very Good
1857,Princess,$932,0.51,I,VS1,Excellent,Very Good,None,74.0,72.0,1.03,"$1,827",None,LD15671873,May 27,Very Good
1858,Cushion,$934,0.52,F,VS2,Excellent,Very Good,None,66.9,62.0,1.10,"$1,796",None,LD15028001,May 27,Very Good
1859,Cushion,$935,0.51,D,VS2,Excellent,Very Good,Medium,69.6,65.0,1.12,"$1,833",None,LD15672154,May 27,Good
1860,Cushion,$937,0.53,E,SI1,Excellent,Very Good,None,67.8,63.0,1.04,"$1,768",None,LD15387290,May 27,Very Good
1861,Cushion,$937,0.53,E,SI1,Excellent,Very Good,None,67.3,64.0,1.00,"$1,768",None,LD15476449,May 27,Very Good
1862,Cushion,$937,0.51,D,SI1,Excellent,Very Good,Faint,66.0,64.0,1.06,"$1,837",None,LD15672155,May 27,Very Good
1863,Cushion,$943,0.53,D,SI2,Excellent,Very Good,None,68.0,59.0,1.00,"$1,779",None,LD14385677,May 27,Very Good
1864,Cushion,$944,0.47,D,VS1,Excellent,Very Good,Medium,68.3,57.0,1.00,"$2,009",None,LD15130538,May 27,Very Good
1865,Princess,$944,0.42,E,VVS1,Excellent,Very Good,None,72.7,71.0,1.02,"$2,248",None,LD15671992,May 27,Very Good
1866,Princess,$951,0.60,H,SI2,Very Good,Good,None,76.0,74.0,1.04,"$1,585",None,LD14693607,May 27,Good
1867,Cushion,$951,0.52,G,VS1,Excellent,Very Good,None,69.0,60.0,1.10,"$1,829",None,LD15391740,May 27,Very Good
1868,Princess,$953,0.50,D,SI1,Excellent,Very Good,None,72.7,70.0,1.01,"$1,906",None,LD15683078,May 27,Very Good
1869,Cushion,$956,0.53,G,VVS2,Excellent,Very Good,Faint,66.7,60.0,1.01,"$1,804",None,LD15296965,May 27,Very Good
1870,Cushion,$956,0.50,E,VS2,Excellent,Very Good,Faint,66.5,61.0,1.03,"$1,912",None,LD15672129,May 27,Very Good
1871,Cushion,$958,0.42,D,VS1,Excellent,Very Good,None,66.8,59.0,1.10,"$2,281",None,LD15738362,May 27,Very Good
1872,Cushion,$961,0.50,D,SI1,Excellent,Very Good,None,67.3,56.0,1.05,"$1,922",None,LD15476087,May 27,Very Good
1873,Cushion,$962,0.50,D,VVS2,Excellent,Very Good,Medium,68.1,62.0,1.10,"$1,924",None,LD15212388,May 27,Very Good
1874,Cushion,$969,0.50,G,VVS2,Excellent,Very Good,None,71.6,59.0,1.03,"$1,938",None,LD15660935,May 27,Good
1875,Cushion,$969,0.50,D,SI1,Excellent,Very Good,None,67.0,59.0,1.00,"$1,938",None,LD15672041,May 27,Very Good
1876,Cushion,$970,0.50,G,VS1,Excellent,Very Good,None,69.2,63.0,1.00,"$1,940",None,LD15166915,May 27,Very Good
1877,Cushion,$976,0.70,J,SI1,Excellent,Very Good,None,67.1,60.0,1.00,"$1,394",None,LD14812166,May 27,Very Good
1878,Cushion,$978,0.53,G,VS2,Excellent,Excellent,None,66.6,59.0,1.03,"$1,845",None,LD15672004,May 27,Very Good
1879,Cushion,$980,0.51,D,SI1,Excellent,Very Good,None,66.9,63.0,1.02,"$1,922",None,LD15306252,May 27,Very Good
1880,Princess,$982,0.50,E,VS2,Excellent,Very Good,None,71.3,67.0,1.01,"$1,964",None,LD15672147,May 27,Very Good
1881,Cushion,$990,0.51,G,VS1,Excellent,Excellent,None,68.2,62.0,1.05,"$1,941",None,LD15480745,May 27,Very Good
1882,Cushion,$990,0.51,G,VS1,Very Good,Very Good,None,69.3,62.0,1.05,"$1,941",None,LD15717260,May 27,Very Good
1883,Cushion,$992,0.50,E,VS1,Excellent,Very Good,None,66.9,62.0,1.10,"$1,984",None,LD15672128,May 27,Very Good
1884,Princess,$994,0.47,D,VS1,Excellent,Very Good,None,70.0,69.0,1.01,"$2,115",None,LD15584506,May 27,Very Good
1885,Cushion,$999,0.52,D,SI1,Excellent,Very Good,None,64.9,62.0,1.01,"$1,921",None,LD15387302,May 27,Very Good
1886,Cushion,$900,0.50,F,SI1,Excellent,Excellent,None,62.4,58.0,1.03,"$1,800",None,LD15161510,May 28,Very Good
1887,Princess,$902,0.40,G,VVS1,Very Good,Very Good,None,71.5,71.0,1.01,"$2,255",None,LD15588314,May 28,Very Good
1888,Princess,$902,0.41,H,VVS1,Very Good,Excellent,None,72.9,69.0,1.01,"$2,200",None,LD15688976,May 28,Very Good
1889,Princess,$902,0.40,G,VVS1,Excellent,Very Good,None,77.5,68.0,1.05,"$2,255",None,LD15747618,May 28,Good
1890,Princess,$903,0.42,E,VS1,Excellent,Excellent,None,72.1,70.0,1.00,"$2,150",None,LD15198307,May 28,Very Good
1891,Princess,$903,0.40,D,VVS2,Excellent,Good,None,73.2,71.0,1.03,"$2,258",None,LD15569842,May 28,Very Good
1892,Princess,$904,0.50,E,SI2,Excellent,Very Good,None,72.7,68.0,1.00,"$1,808",None,LD15270364,May 28,Very Good
1893,Cushion,$904,0.50,F,SI1,Very Good,Very Good,None,67.7,58.0,1.10,"$1,808",None,LD15696938,May 28,Very Good
1894,Cushion,$907,0.50,E,SI1,Excellent,Excellent,None,67.3,60.0,1.04,"$1,814",None,LD15226449,May 28,Very Good
1895,Cushion,$907,0.50,E,SI1,Excellent,Very Good,None,62.4,61.0,1.12,"$1,814",None,LD15544579,May 28,Very Good
1896,Princess,$908,0.50,E,SI2,Excellent,Very Good,None,72.7,68.0,1.00,"$1,816",None,LD15217543,May 28,Very Good
1897,Princess,$908,0.50,E,SI2,Excellent,Very Good,None,71.5,70.0,1.00,"$1,816",None,LD15285810,May 28,Very Good
1898,Princess,$910,0.50,F,SI2,Excellent,Excellent,None,70.3,70.0,1.01,"$1,820",None,LD15607124,May 28,Very Good
1899,Cushion,$911,0.50,F,SI1,Excellent,Excellent,None,67.6,59.0,1.05,"$1,822",None,LD15309576,May 28,Very Good
1900,Princess,$911,0.50,E,SI2,Excellent,Excellent,None,77.0,72.0,1.00,"$1,822",None,LD15636813,May 28,Good
1901,Princess,$912,0.50,D,SI1,Very Good,Good,None,65.9,73.0,1.03,"$1,824",None,LD15284349,May 28,Very Good
1902,Cushion,$912,0.60,H,SI1,Excellent,Very Good,Medium,68.2,59.0,1.14,"$1,520",None,LD15570413,May 28,Very Good
1903,Princess,$912,0.51,E,SI2,Excellent,Very Good,None,72.2,68.0,1.03,"$1,788",None,LD15723576,May 28,Very Good
1904,Princess,$913,0.40,G,VVS2,Excellent,Excellent,None,72.5,71.0,1.01,"$2,282",None,LD15569702,May 28,Very Good
1905,Princess,$914,0.50,F,SI2,Excellent,Very Good,None,72.8,70.0,1.02,"$1,828",None,LD15607125,May 28,Very Good
1906,Princess,$914,0.50,D,SI1,Excellent,Very Good,None,77.6,70.0,1.05,"$1,828",None,LD15633791,May 28,Good
1907,Princess,$915,0.50,F,SI1,Very Good,Very Good,None,71.5,69.0,1.00,"$1,830",None,LD15177509,May 28,Very Good
1908,Radiant,$915,0.54,H,SI1,Excellent,Excellent,None,67.6,65.0,1.27,"$1,694",None,LD15401662,May 28,Very Good
1909,Princess,$915,0.51,D,SI2,Very Good,Very Good,None,73.8,71.0,1.02,"$1,794",None,LD15597968,May 28,Very Good
1910,Princess,$916,0.40,D,VVS2,Excellent,Very Good,None,72.7,71.0,1.00,"$2,290",None,LD14800659,May 28,Very Good
1911,Cushion,$918,0.50,E,SI1,Excellent,Excellent,None,68.2,59.0,1.11,"$1,836",None,LD14782478,May 28,Very Good
